"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type","direction"
"UV RESPONSE DN",0.441590048674959,0.491770736024387,0.0326623865740398,-0.234451217126178,-1.00096901394284,104,"ZMIZ1;ATP2C1;FHL2;GCNT1;LDLR;PPARG;GRK5;PDLIM5;ANXA2;ICA1;PIK3R3;ATXN1;RBPMS;COL5A2;ATP2B4;ATP2B1;PTEN;ANXA4;COL1A1;ADD3;MTA1;LTBP1;CDC42BPA;INSIG1;PTPRM;ABCC1;RXRA;MT1E","CD4_Tem","Not significant"
"UV RESPONSE UP",0.00346168029734462,0.00997778438646391,0.431707695803346,-0.349720254392566,-1.53237951339987,123,"AP2S1;BCL2L11;TARS1;ATP6V1F;RPN1;CLTB;STARD3;CHKA;BAK1;BSG;CNP;CASP3;DGAT1;PSMC3;TST;SIGMAR1;NAT1;GCH1;TAP1;YKT6;CDC34;FKBP4;ALAS1;KLHDC3;NUP58;MARK2;PRKCD;FEN1;STK25;CDC5L;ACAA1;CCNE1;PPIF;CYB5B;IL6ST;BTG3;SULT1A1;TFRC","CD4_Tem","Down with age"
"WNT BETA CATENIN SIGNALING",0.278743961352657,0.350216771955902,0.0399533206453487,-0.322242024412251,-1.11569359244758,36,"GNAI1;RBPJ;AXIN1;SKP2;NKD1;ADAM17;JAG1;LEF1;JAG2;NUMB;AXIN2","CD4_Tem","Not significant"
"XENOBIOTIC METABOLISM",0.00128528370281348,0.00449849295984716,0.45505986738723,-0.357905817537862,-1.57653860589422,128,"SHMT2;SLC6A6;BCAT1;HPRT1;NQO1;DDAH2;ESR1;GCNT2;ECH1;PDLIM5;PYCR1;ELOVL5;PSMB10;ADH5;GCH1;SLC1A5;DHRS1;ALAS1;CAT;MTHFD1;SMOX;ACOX1;GSR;POR;MT2A;SLC35D1;IGFBP4;PGD;AHCY","CD4_Tem","Down with age"
"ADIPOGENESIS",0.0124499777678968,0.0243281093697899,0.274717458595242,-0.283384038152285,-1.35567828411034,162,"TKT;CHUK;CCNG2;UCP2;UQCR10;PLIN2;COX7B;CYC1;RTN3;MTCH2;UQCRC1;ETFB;COX6A1;MDH2;NDUFS3;ATP1B3;TALDO1;UQCRQ;BCL6;ACAA2;SDHB;SQOR;ACLY;ARAF;IMMT;ESYT1;UBC;SLC5A6;MRPL15;GADD45A;CS;GHITM;PRDX3;COX8A;ECH1;LPCAT3;ABCB8;PPP1R15B;RETSAT;NDUFAB1;SLC1A5;SUCLG1;COQ5;SAMM50;PFKL;PIM3;SDHC;DHCR7;DLD;DGAT1;CAT;DRAM2;TST;ENPP2;BCKDHA;IDH1;SLC19A1;STAT5A;TANK;ESRRA;GPAT4","Tfh","Down with age"
"ALLOGRAFT REJECTION",5.04022788863047e-05,0.000201609115545219,0.557332238758646,-0.360522643681996,-1.71262787990025,153,"CD74;CD7;IRF7;CD3D;GBP2;IL2RG;BCAT1;CXCR3;GZMA;NME1;FLNA;FYB1;CSK;KLRD1;EIF3A;IRF8;LCK;EIF4G3;CD79A;UBE2N;TAP1;CXCL13;IL27RA;CD3G;ITGB2;EIF3J;WAS;IRF4;IL7;PSMB10;ITGAL;JAK2;HLA-DRA;TRAT1;ABI1;F2R;IL12RB1;CDKN2A;HCLS1;TAPBP;HLA-A;STAT1;SIT1;PTPRC;MMP9;ETS1;CD2;IL16;LYN;SRGN;TGFB1;CAPG;B2M;CD28;EIF5A;WARS1;NCK1;AARS1;TAP2;IL2RB;PRF1;ELF4","Tfh","Down with age"
"ANDROGEN RESPONSE",0.0126708902967656,0.0243281093697899,0.235141995561108,-0.343934907853522,-1.47754700591389,81,"ELOVL5;DBI;ZMIZ1;SAT1;SLC38A2;SRP19;UBE2I;STK39;TMEM50A;CAMKK2;VAPA;CENPN;MAP7;PTK2B;HMGCR;ADRM1;SEC24D;B4GALT1;GNAI3;NCOA4;GSR;UAP1;INSIG1;RRP12;HMGCS1;ARID5B;NGLY1","Tfh","Down with age"
"APICAL JUNCTION",8.09126967097942e-05,0.000298754572466933,0.538434096309916,-0.389879780196243,-1.77755459394485,114,"ARPC2;PFN1;ACTB;MSN;CNN2;PIK3R3;EVL;ACTG1;GNAI2;PLCG1;MAP3K20;FYB1;MYH9;MAPK11;RHOF;AKT2;RAC2;VASP;CAP1;TUBG1;CD99;B4GALT1;FSCN1;ZYX;MVD;MYH10;CADM2;ATP1A3;TAOK2;ADAM9;PTPRC;INSIG1;PTEN;MYL12B;ITGA2;MMP9","Tfh","Down with age"
"APICAL SURFACE",0.175843694493783,0.234458259325044,0.0412797479600563,0.403795248140782,1.24452956628558,27,"MAL;AKAP7;DCBLD2;TMEM8B;APP","Tfh","Not significant"
"APOPTOSIS",0.00175423580636043,0.00421016593526502,0.45505986738723,-0.332605317107029,-1.54876028609225,130,"CD38;TOP2A;PMAIP1;WEE1;CASP4;ROCK1;GCH1;PPP2R5B;SAT1;PAK1;TAP1;BCL2L11;SPTAN1;CASP9;ETF1;ATF3;GPX1;EBP;MCL1;PSEN1;TNFSF10;VDAC2;CFLAR;ISG20;F2R;CDKN1A;GSR;CASP2;GADD45A;JUN;BTG3;BIK;DNM1L;CDC25B;RETSAT;DNAJA1;CD2;SMAD7;GNA15;IRF1;NEDD9;PSEN2;CASP3;NEFH;BAX;LGALS3;CD69;PRF1;RARA;DDIT3;DNAJC3;DFFA;RELA;PLCB2;BID;CYLD","Tfh","Down with age"
"BILE ACID METABOLISM",0.312026790914386,0.365299657655866,0.0276286251281132,0.293043578885434,1.09103704606085,71,"NR3C2;EPHX2;BCAR3;PEX1;ABCA5;ABCA3;PHYH;ABCD2;PEX26;HSD17B11;GCLM;EFHC1;NUDT12;ABCA2;PEX16;PEX7;LONP2;PFKM;SOD1;RXRA","Tfh","Not significant"
"CHOLESTEROL HOMEOSTASIS",0.000367389515382589,0.00125962119559745,0.49849310876659,-0.449606573365442,-1.81536692857701,60,"ETHE1;ACTG1;SQLE;PLSCR1;CPEB2;CHKA;ANXA5;ATF3;HMGCR;LDLR;EBP;STX5;TRIB3;MVD;S100A11;FBXO6;ACAT2;CYP51A1;FASN;FABP5;ECH1;HMGCS1;TP53INP1;ATF5;SCD;FDPS;DHCR7;IDI1;LGALS3;PMVK;MVK;NSDHL;PCYT2;FDFT1;FADS2;CTNNB1","Tfh","Down with age"
"COAGULATION",0.288922155688623,0.355596499309074,0.0295056344852086,0.309058860193829,1.11247869098618,58,"CPQ;DPP4;ISCU;CTSO;LTA4H;C2;F8","Tfh","Not significant"
"COMPLEMENT",4.73575697943973e-05,0.000201609115545219,0.557332238758646,-0.370774526046981,-1.7305878132114,135,"PFN1;LAP3;PPP4C;CPM;IRF7;RHOG;RABIF;GNAI2;GNB4;CTSD;CASP4;GZMA;LCK;PLSCR1;PDP1;GNG2;CTSB;DUSP5;ANXA5;CD59;CTSC;WAS;CASP9;PRKCD;PREP;PSEN1;JAK2;GNAI3;EHD1;GNB2;MSRB1;RCE1;PIK3CG;GZMK;ADAM9;HSPA5;SIRT6;VCPIP1;GRB2;FDX1;CALM1;GNGT2;USP15;DUSP6;LYN;CALM3;TNFAIP3;IRF1;HSPA1A;MAFF;PSMB9;RNF4;CASP3","Tfh","Down with age"
"DNA REPAIR",0.0126528890763391,0.0243281093697899,0.265216893779997,-0.296742136055089,-1.39487985545453,143,"ELOA;ADA;NME1;HPRT1;POLR2G;TAF13;NT5C;ARL6IP1;ALYREF;ADRM1;PNP;CMPK2;FEN1;MPC2;CANT1;PDE6G;POLB;HCLS1;SEC61A1;NELFB;SRSF6;ELL;GTF3C5;TYMS;ITPA;PCNA;NT5C3A;BRF2;RBX1;ERCC2;POM121;GUK1;POLR2J;POLR2A;NELFCD;DDB1;DGCR8;RALA;VPS28;POLR1D;POLE4;SUPT5H;POLR2K;RAD51;RFC5;SUPT4H1;POLR2F;SNAPC4;MPG;TP53;NUDT21;ZWINT;DCTN4;TAF12;SAC3D1;GTF2A2;TARBP2;POLR2I;CETN2;ZNF707","Tfh","Down with age"
"E2F TARGETS",5.02922084996619e-09,3.01753250997971e-08,0.761460801445585,-0.429177167211276,-2.08670971068726,180,"SMC4;JPT1;TOP2A;HMGA1;BARD1;LMNB1;HMGB3;CENPE;EZH2;CKS2;WEE1;KPNA2;PPM1D;CTPS1;NME1;UBE2S;SNRPB;MKI67;NASP;SMC6;ING3;UBR7;PLK4;LBR;RACGAP1;HELLS;POP7;TUBG1;CHEK1;TUBB;SYNCRIP;AURKA;CDKN1A;CDKN2A;KIF22;GSPT1;DONSON;ORC6;DEK;CCNE1;BRCA2;PCNA;ASF1B;DCTPP1;GINS3;MTHFD2;PPP1R8;TACC3;SMC1A;CDC25B;RAN;SLBP;H2AX;SHMT1;CDCA8;NCAPD2;HMMR;H2AZ1;BIRC5;RNASEH2A;LYAR;BUB1B;NOLC1;HNRNPD;IPO7;TFRC;UBE2T;SMC3","Tfh","Down with age"
"EPITHELIAL MESENCHYMAL TRANSITION",0.300563014291901,0.360675617150281,0.0281391283563715,0.290927124846381,1.09877862967583,78,"IGFBP3;ENO2;PFN2;DST;VIM;IL15;NT5E;SNTB1;CALD1;LRP1;AREG;TPM2;GLIPR1;EFEMP2","Tfh","Not significant"
"ESTROGEN RESPONSE EARLY",0.0396153846153846,0.0679120879120879,0.141766537975907,-0.28263811594494,-1.29764807727541,120,"ABLIM1;ELOVL5;RBBP8;SLC16A1;IGFBP4;PMAIP1;FLNB;ISG20L2;ITPK1;KLF10;KCNK5;EEIG1;FHL2;SIAH2;SLC1A4;SEC14L2;SLC39A6;JAK2;B4GALT1;FKBP4;MED13L;CLIC3;CANT1;MYB;MED24;PPIF;GAB2;TIPARP;AQP3;FASN;GLA;INPP5F;RRP12","Tfh","Not significant"
"ESTROGEN RESPONSE LATE",0.00239056060611644,0.00546413852826614,0.431707695803346,-0.34663985447264,-1.567013665143,110,"TOP2A;ELOVL5;RBBP8;SLC16A1;IDH2;IGFBP4;FLNB;ITPK1;DUSP2;ID2;KCNK5;ETFB;HPRT1;JAK1;ATP2B4;EEIG1;SIAH2;PLK4;COX6C;SLC1A4;JAK2;FKBP4;CLIC3;ISG20;MYB;PPIF;GLA;BTG3;FABP5;ZFP36;NHERF1;SLC7A5;RNASEH2A;SLC27A2;RABEP1;GALE;SLC29A1;NMU;MDK;DHCR7","Tfh","Down with age"
"FATTY ACID METABOLISM",0.0856697819314642,0.124610591900312,0.0963025229566543,-0.262955891535449,-1.21433309388638,124,"ADSL;ELOVL5;UBE2L6;CPT1A;S100A10;MDH2;LDHA;NTHL1;PSME1;ACAA2;TP53INP2;PDHB;HSD17B10;ACSS1;ACAT2;BLVRA;HADHB;OSTC;MIF;FASN;METAP1;EHHADH;ECH1;HSP90AA1;ALDH9A1;ACSL1;ACOT2;HMGCS1;KMT5A;RETSAT;IL4I1;ECI1;IDH3B;H2AZ1;SUCLG1;PTS;SDHC;DLD;IDI1;GSTZ1;HSPH1;UGDH;IDH1;NSDHL;DLST;ACADVL;DHCR24;SDHD;MDH1;DECR1;HCCS;ALDOA;SMS;GABARAPL1","Tfh","Not significant"
"G2M CHECKPOINT",5.44942855563621e-16,1.30786285335269e-14,1.02766987054358,-0.534588091296622,-2.58808244252107,172,"SMC4;RAD23B;JPT1;TOP2A;HMGA1;BARD1;LMNB1;KIF11;HMGB3;CENPE;DR1;EZH2;CKS2;H2BC12;NUSAP1;KPNA2;KNL1;FBXO5;MAP3K20;UBE2S;TPX2;MKI67;KIF20B;SQLE;NSD2;CUL3;TOP1;KIF5B;MT2A;NASP;PRC1;CHMP1A;INCENP;PLK4;SMAD3;LBR;H2AZ2;RACGAP1;HSPA8;CHEK1;CENPF;ODF2;UCK2;PML;SYNCRIP;AURKA;KIF22;TLE3;GSPT1;MTF2;KIF15;SAP30;ORC6;CUL4A;KIF23;BRCA2;SNRPD1;KPNB1;SMARCC1;TACC3;SMC1A;CHAF1A;DBF4;CDC25B;PAFAH1B1;UBE2C;H2AX;KMT5A;ATF5;SLC7A5;HMMR;H2AZ1;BIRC5;TGFB1;HIRA;NOLC1;HNRNPD;SS18;E2F1;CDC7;SLC12A2;NDC80","Tfh","Down with age"
"GLYCOLYSIS",0.026848409748038,0.0477305062187342,0.179054499269993,-0.281969098870758,-1.32334624139755,140,"TXN;PGK1;PSMC4;PYGB;RBCK1;PGAM1;MDH2;CLN6;NASP;LDHA;PGLS;TALDO1;FUT8;PGM2;NANP;PLOD1;PPIA;B4GALT1;FKBP4;TPI1;ISG20;AURKA;CHST2;CHPF;MED24;B3GALT6;ALG1;HSPA5;MIF;SAP30;ALDH9A1;BIK;PKM;ENO1;G6PD;HDLBP;CITED2","Tfh","Down with age"
"HEDGEHOG SIGNALING",0.423095584667637,0.457924548466389,0.0313952424416677,-0.355920014636641,-1.02212966350301,15,"MYH9;DPYSL2;PML;TLE3;NF1;ETS2","Tfh","Not significant"
"HEME METABOLISM",0.000973151321943151,0.00291945396582945,0.477270815362862,-0.331792788130057,-1.57102925454713,148,"ACP5;UCP2;BMP2K;HDGF;PPP2R5B;GYPC;TMEM9B;TOP1;SLC30A1;OPTN;GLRX5;PGLS;PSMD9;CTSB;NNT;BSG;EPB41;CTNS;MARCHF2;TSPAN5;SEC14L1;GDE1;NCOA4;TMCC2;NARF;FBXO34;BLVRA;ISCA1;AGPAT4;UBAC1;TENT5C;AQP3;LRP10;SLC10A3;USP15;YPEL5;KLF3;PPOX;DAAM1;SLC66A2;GAPVD1;RNF123;SYNJ1;RNF19A;MARK3;MAP2K3;BPGM;DCAF11;SLC2A1;RANBP10;FECH;HTRA2;RBM5;TFRC;KDM7A;LPIN2;CAT","Tfh","Down with age"
"HYPOXIA",0.0747553816046967,0.112133072407045,0.103526179501938,-0.264628590837297,-1.23036893191893,128,"PRDX5;GAPDH;CCNG2;PGK1;NOCT;PLIN2;MYH9;TPST2;MT2A;SLC6A6;LDHA;SIAH2;PGM2;GCNT2;HK1;ATF3;GPI;TPI1;ANXA2;PPP1R15A;ISG20;CHST2;SLC2A3;CDKN1A;B3GALT6;PLAC8;TIPARP;HSPA5;MIF;SAP30;JUN;ZFP36;ENO1;ETS1;HDLBP;CITED2;LXN;FOSL2;TNFAIP3;MAFF;SLC2A1","Tfh","Not significant"
"IL2 STAT5 SIGNALING",0.0584802904564315,0.0935684647302905,0.06642290670214,0.311502712427331,1.30037514052182,155,"IGF1R;CD48;IL2RA;RRAGD;SERPINB6;DHRS3;ITGA6;BCL2;PTCH1;PTGER2;TIAM1;NT5E;GPX4;CAPN3;PLPP1;SLC39A8;FLT3LG;RORA;DENND5A;LRIG1;ETFBKMT;CTSZ;PHTF2;SOCS2;SELP;MYO1C;PRNP;CCND3;GPR65;TWSG1;XBP1;CSF1;FAH","Tfh","Not significant"
"IL6 JAK STAT3 SIGNALING",0.00118823273596664,0.00335501007802345,0.45505986738723,-0.432820906051358,-1.7133049987895,55,"CD38;ITGA4;PTPN2;IL2RG;BAK1;PTPN11;MAP3K8;CXCL13;MYD88;TYK2;IRF9;STAT2;IL7;IL12RB1;GRB2;STAT1;JUN","Tfh","Down with age"
"INFLAMMATORY RESPONSE",0.0648668916385452,0.100439058020973,0.108893281951179,-0.276723736741671,-1.25847974374674,113,"IRF7;RHOG;ATP2B1;ATP2C1;IFITM1;GCH1;RGS1;LCK;NMI;SLC31A1;NAMPT;LDLR;PTGER4;ADRM1;RTP4;PSEN1;TNFSF10;LAMP3;ABI1;ATP2A2;GNAI3;CHST2;CDKN1A;TAPBP;P2RX7;LY6E;IRAK2;GNA15;LYN;IRF1;EIF2AK2;CD70;PTPRE;RGS16;SLC31A2","Tfh","Not significant"
"INTERFERON ALPHA RESPONSE",1.01313577550026e-12,9.72610344480249e-12,0.910119734774459,-0.601670771039045,-2.63389909673717,91,"LAP3;CD74;IRF7;PSME2;OASL;UBE2L6;GBP2;ISG15;GBP4;LGALS3BP;IFITM1;EPSTI1;IFI27;PARP12;NMI;PSMB8;PLSCR1;TAP1;PSME1;PARP9;SAMD9L;TRIM25;OAS1;HELZ2;USP18;MX1;ADAR;IRF9;RTP4;STAT2;IL7;LAMP3;ISG20;TRIM21;CMPK2;CNP;PARP14;IFI44L;SAMD9;MOV10;IFI35;OGFR;TRIM26;LY6E;SP110;IRF1;EIF2AK2;PSMB9;B2M;PSMA3;WARS1;NCOA7;IFITM2;IFIT3","Tfh","Down with age"
"INTERFERON GAMMA RESPONSE",8.63705101897499e-19,4.14578448910799e-17,1.12391496374483,-0.563802833894498,-2.72951874387404,172,"CD38;AUTS2;PSMB2;LAP3;CD74;IRF7;PSME2;OASL;UBE2L6;PTPN2;ISG15;GBP4;CASP4;LGALS3BP;RBCK1;GCH1;GZMA;RNF213;EPSTI1;IFI27;PARP12;IRF8;NMI;PSMB8;PSMA2;MT2A;PLSCR1;TAP1;MVP;PSME1;MYD88;SAMD9L;TRIM25;NAMPT;HELZ2;USP18;MX1;OAS2;IRF4;ADAR;IRF9;RTP4;STAT2;TNFSF10;IL7;PSMB10;PNP;JAK2;XAF1;PML;ISG20;TRIM21;CMPK2;CDKN1A;ITGB7;TAPBP;PARP14;IFI44L;NLRC5;CIITA;APOL6;HLA-A;STAT1;SAMHD1;MTHFD2;IFIT1;ARID5B;IFI35;OAS3;OGFR;VAMP8;TRIM26;LY6E;TOR1B;TNFAIP3;SP110;IRF1;EIF2AK2;CD274;BPGM;PSMB9;B2M;RIGI;CASP3;PSMA3;WARS1;NUP93;IFITM2;IFIT3;CD69;EIF4E3;IL2RB;ZNFX1;IL10RA;RSAD2;PNPT1;IRF5;HLA-B;IFI44;GPR18;BST2;PFKP;VAMP5","Tfh","Down with age"
"KRAS SIGNALING DN",0.257227575982209,0.324919043345948,0.0314937389273168,0.310717637129407,1.13071236860455,62,"PRKN;PLAG1;EDAR;CALCB;CDKAL1;SLC16A7;GAMT;FGGY;ZBTB16;DTNB;EFHD1;SIDT1;MACROH2A2;SLC25A23;PDE6B","Tfh","Not significant"
"KRAS SIGNALING UP",0.371137905048983,0.424157605770266,0.0436578910223929,-0.229543372653514,-1.03615554416016,109,"TRIB2;IL2RG;ID2;SCG5;GADD45G;BTBD3;GYPC;IRF8;PSMB8;AKT2;STRN;ITGB2;RABGAP1L;LY96;MAP7;CBX8;TRIB1;TOR1AIP2;PPP1R15A;LCP1;ENG","Tfh","Not significant"
"MITOTIC SPINDLE",2.06671034720449e-10,1.65336827776359e-09,0.826657301178302,-0.456162728512312,-2.19998769434052,168,"SMC4;CAPZB;TOP2A;LMNB1;KIF11;CENPE;PPP4R2;PCNT;SPTBN1;SEPTIN9;FLNB;EZR;NUSAP1;ROCK1;FBXO5;TPX2;FLNA;MYH9;KIF20B;RHOF;KIF5B;PRC1;BCL2L11;SPTAN1;ECT2;INCENP;NET1;CD2AP;RANBP9;PREX1;RACGAP1;EPB41;MYO1E;AKAP13;ATG4B;CENPF;PALLD;FSCN1;MARK4;ABI1;AURKA;MYH10;ARHGDIA;CKAP5;KIF22;TBCD;KIF15;TAOK2;MAPRE1;ARF6;STK38L;TLK1;BIN1;KIF23;CSNK1D;BRCA2;MYO9B;BCR;MAP1S;CDC42;SMC1A;PAFAH1B1;ARHGAP4;KATNB1;ARHGEF7;NF1;STAU1;BIRC5;WASF2;NEDD9;KPTN;NCK1;CLIP1;TUBA4A;SMC3;NDC80;YWHAE","Tfh","Down with age"
"MTORC1 SIGNALING",2.32567315125889e-13,2.79080778151067e-12,0.932595211336209,-0.481847999877897,-2.35699898162537,189,"GAPDH;ELOVL5;PIK3R3;PSMA4;ACTR2;PGK1;PSMC4;BCAT1;PSMD13;SHMT2;HPRT1;TBK1;SQLE;ATP6V1D;NFKBIB;SLC6A6;LDHA;CCT6A;NFYC;PSME3;DAPP1;SEC11A;CORO1A;ITGB2;SDF2L1;NAMPT;CTSC;IFRD1;ETF1;HMGCR;LDLR;TXNRD1;EBP;RIT1;TUBG1;SLC1A4;ACLY;RPN1;GPI;IMMT;PPIA;PNP;TRIB3;TPI1;CACYBP;ATP2A2;PPP1R15A;CALR;AURKA;ARPC5L;SLC2A3;CDKN1A;YKT6;GSR;PSMD14;HSPA5;CYP51A1;PITPNB;NUFIP1;GLA;ACTR3;INSIG1;MTHFD2;PSAT1;GSK3B;NHERF1;ENO1;HMGCS1;G6PD;PSMC2;COPS5;SCD;SLC7A5;EEF1E1;PSMC6;GOT1;MAP2K3;SLC1A5;SLC2A1;PSMA3;WARS1;PFKL;PRDX1;TFRC;TUBA4A;DHCR7;IDI1;PHGDH;PNO1;CYB5B;STIP1;DDIT3;MCM4;IDH1;BUB1;HSPA4","Tfh","Down with age"
"MYC TARGETS V1",2.4365473203138e-09,1.67077530535804e-08,0.774939030136436,-0.416649640850997,-2.05289186326807,197,"YWHAQ;PPM1G;COX5A;PSMD8;RAD23B;PSMB2;SERBP1;STARD7;EIF4A1;VDAC1;PSMA4;UBE2L3;PSMB3;PGK1;PSMC4;KPNA2;HDGF;CYC1;SET;CTPS1;NME1;CCT2;PSMA7;HPRT1;SRPK1;PSMA2;LDHA;EIF4G2;EIF3B;EIF3J;IFRD1;ETF1;HDDC2;CCT5;POLE3;PPIA;PSMA6;CCT3;TXNL4A;PSMD3;SNRPG;SYNCRIP;TRIM28;RNPS1;GSPT1;PSMD14;RUVBL2;HNRNPR;DEK;TYMS;PRDX3;PCNA;SNRPD1;KPNB1;PSMD1;NOP16;SMARCC1;TUFM;PWP1;PCBP1;LSM2;RAN;SRSF3;DDX21;ERH;PRPF31;FAM120A;COPS5;SNRPB2;AIMP2;RRM1;CCT7;LSM7;H2AZ1;PSMC6;CCT4;NDUFAB1","Tfh","Down with age"
"MYC TARGETS V2",0.614577084583083,0.614577084583083,0.0284239138406456,-0.231639125878149,-0.923961927876649,57,"DUSP2;PLK4;PPRC1;BYSL;NIP7;DCTPP1;RRP12;NOP16;NDUFAF4;IPO4;AIMP2;NOLC1;PHB1;GRWD1;PES1;TFB2M;MCM4;SLC19A1;RCL1;CBX3;TCOF1","Tfh","Not significant"
"MYOGENESIS",0.0941798941798942,0.132959850606909,0.087188756630299,-0.2818776854425,-1.24139906848181,94,"ABLIM1;LSP1;MYL6B;SIRT2;FLII;RYR1;MYH9;MEF2A;AKT2;DAPK2;SPTAN1;COL6A3;IFRD1;RIT1;TPM3;NOTCH1;FST;CHRNB1;CDKN1A;MEF2D;HDAC5;BIN1;OCEL1;ACSL1;SCD;FDPS;MYOM2;TGFB1;PSEN2;PDE4DIP;SYNGR2;NQO1","Tfh","Not significant"
"NOTCH SIGNALING",0.0206714073094096,0.0381625981096793,0.128489714653408,0.551060621690025,1.6039895843864,21,"PRKCA;ARRB1;TCF7L2;MAML2;CUL1;PPARD;DLL1","Tfh","Up with age"
"OXIDATIVE PHOSPHORYLATION",1.93357577954571e-13,2.79080778151067e-12,0.943632225232838,-0.473745108866794,-2.3343003731558,198,"SLC25A5;ATP5F1C;COX5A;ATP5F1E;ATP5F1B;VDAC1;ATP5MF;IDH2;TIMM8B;OGDH;UQCR10;NDUFB6;ATP6V0B;COX7B;ATP5MC3;CYC1;NDUFS6;CPT1A;NDUFA6;NDUFC2;ETFA;ATP6V1F;UQCRC1;ETFB;COX6A1;MDH2;NDUFA9;ATP6V1D;NDUFS3;COX6B1;UQCRH;LDHA;PDP1;NNT;SLC25A20;MFN2;COX10;NDUFA2;ATP5PF;UQCRQ;UQCRC2;MRPS15;ACAA2;SDHB;COX6C;ALAS1;NDUFA7;MRPS11;VDAC2;GPI;IMMT;ATP5PB;PDHB;NDUFB2;TIMM13;HSD17B10;BDH2;NDUFS7;HADHB;NDUFB3;ISCA1;MRPL15;CS;FDX1;PRDX3;COX8A;ECH1;NDUFA1;MRPS12;CYCS;UQCRFS1;RETSAT;COX5B;ECI1;ATP5ME;IDH3B;NDUFAB1;TOMM22;SUCLG1;SDHC;TIMM50;HTRA2;SLC25A6;BAX;NQO2;DLD;NDUFS8;COX7A2;SLC25A3;CYB5A;ATP6V0C;BCKDHA;POLR2F;IDH1;DLST;ACADVL;MRPS22;TIMM17A;AFG3L2;TCIRG1;NDUFB5;NDUFA3;SDHD;NDUFA8;MDH1;DECR1;ATP6V1H","Tfh","Down with age"
"P53 PATHWAY",0.00503433537846349,0.0109840044621022,0.407017918923954,-0.298727923084076,-1.42908175359136,162,"MXD4;ADA;IP6K2;CTSD;BAK1;PPM1D;S100A10;SAT1;DEF6;SLC35D1;RCHY1;TAP1;IRAG2;PVT1;H2AJ;SERTAD3;TRAF4;MKNK2;ATF3;RAP2B;H2AC25;RALGDS;NUDT15;VDR;NOTCH1;TRIB3;PPP1R15A;F2R;PTPN14;CDKN1A;CDKN2A;SEC61A1;GADD45A;JUN;WRAP73;PCNA;POM121;RETSAT;VAMP8;PRMT2;SLC3A2;RAB40C;TGFB1;PTPRE;TPRKB;VWA5A;RGS16;BAX;PLK3;CCNK;HEXIM1;CD81;FBXW7;TAX1BP3;DDIT3;MXD1;TP53;SP1;H1-2;HBEGF;NOL8;CCP110;SLC19A2","Tfh","Down with age"
"PEROXISOME",0.520714045133041,0.531793067369915,0.0337431773241498,-0.22381687342685,-0.96490803435278,83,"PRDX5;TOP2A;ELOVL5;IDH2;CTPS1;CLN6;MVP;GSTK1;VPS4B;ATXN1;EHHADH;ECH1;ALDH9A1;ACSL1;CDK7;SMARCC1;RETSAT;ABCD1;FDPS;SLC27A2;SLC25A19;PRDX1;IDI1;CAT","Tfh","Not significant"
"PI3K AKT MTOR SIGNALING",5.9062729806729e-07,3.15001225635888e-06,0.659444398037935,-0.482537459266152,-2.11237613538732,91,"PFN1;ARPC3;CFL1;YWHAB;PIK3R3;PPP1CA;ACTR2;AP2M1;IL2RG;PLCG1;PTPN11;RAC1;TBK1;LCK;NFKBIB;UBE2N;MYD88;DAPP1;PRKAG1;CLTC;MKNK2;RIT1;STAT2;CSNK2B;TRIB3;CALR;ARF1;PIN1;ARHGDIA;CDKN1A;GRB2;ACTR3;PTEN;GSK3B;RPS6KA1;MAPK1","Tfh","Down with age"
"PROTEIN SECRETION",0.40728021978022,0.454638384870943,0.0393390661709319,-0.233871720671816,-1.01887443196312,88,"NAPG;COPE;AP2M1;AP2S1;CTSC;GBF1;CLTC;SEC24D;VAMP7;NAPA;ICA1;ARF1;VPS4B;YKT6;ARFGAP3;CLTA;GLA;TMX1;DNM1L;COPB1;MAPK1;ADAM10;SCAMP3","Tfh","Not significant"
"REACTIVE OXYGEN SPECIES PATHWAY",0.193813847900113,0.251434181059607,0.0533057017908063,-0.3118147490888,-1.17774711415985,44,"LSP1;LAMTOR5;PDLIM1;TXN;NDUFA6;TXNRD1;JUNB;OXSR1;GSR;ERCC2;SBNO2;G6PD;EGLN2;NQO1;PRDX1;CAT","Tfh","Not significant"
"SPERMATOGENESIS",0.479181992055319,0.500015991709898,0.0207609354900429,0.269361154190608,0.990183941767147,66,"SPATA6;PACRG;PCSK1N;JAM3;PEBP1;CAMK4;PHF7;MLF1;NPHP1","Tfh","Not significant"
"TGF BETA SIGNALING",0.00131637337689974,0.00351032900506598,0.45505986738723,-0.467629609165646,-1.78961317819248,46,"RHOA;PPP1CA;SPTBN1;KLF10;ID2;FURIN;FKBP1A;SKIL;SMAD3;ID1;JUNB;HDAC1;SMAD1;PPP1R15A;ENG;ID3","Tfh","Down with age"
